"ID.Results";"mes_date";"ID.Modul";"channel";"U0";"Ik";"Pmpp";"FF";"Ghor";"Tluft";"RA";"MN";"HN";"Res";"mes_time"
"2917907";"10/1/2024 7:17:18 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";115;60;30;1;2
"2917908";"10/1/2024 7:17:20 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";115;60;30;1;1
"2917909";"10/1/2024 7:18:07 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";688;60;0;1;2
"2917910";"10/1/2024 7:18:09 PM";-1;7;0,97;0,0001074;4,05132e-05;39;-30003000;"15.1°C ";688;60;0;1;3
"2917911";"10/1/2024 7:18:12 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";688;60;0;1;1
"2917912";"10/1/2024 7:18:13 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";688;60;0;1;2
"2917913";"10/1/2024 7:18:26 PM";2;3;0,545;0,2;0,103;94;-30003000;"15°C ";688;90;0;1;2
"2917914";"10/1/2024 7:18:28 PM";-1;7;0,03;0,1;0;0;-30003000;"15°C ";688;90;0;1;1
"2917915";"10/1/2024 7:18:29 PM";2;18;0;0;0;NA;-30003000;"15°C ";688;90;0;1;2
"2917916";"10/1/2024 7:18:31 PM";2;22;0,273;0,1;0,0242;89;-30003000;"15°C ";688;90;0;1;2
"2917917";"10/1/2024 7:18:49 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";544;60;0;1;1
"2917918";"10/1/2024 7:18:50 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";544;60;0;1;2
"2917919";"10/1/2024 7:18:52 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";544;60;0;1;1
"2917920";"10/1/2024 7:18:54 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";544;60;0;1;1
"2917921";"10/1/2024 7:19:06 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";544;90;0;1;1
"2917922";"10/1/2024 7:19:07 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";544;90;0;1;2
"2917923";"10/1/2024 7:19:09 PM";2;18;0,03;0,1;0;0;-30003000;"15.1°C ";544;90;0;1;2
"2917924";"10/1/2024 7:19:11 PM";2;22;1,03;9,99e-05;5,39478e-05;52;-30003000;"15.1°C ";544;90;0;1;3
"2917925";"10/1/2024 7:19:31 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";358;60;0;1;2
"2917926";"10/1/2024 7:19:33 PM";-1;7;0,909;8,2e-05;2,61105e-05;35;-30003000;"15.1°C ";358;60;0;1;3
"2917927";"10/1/2024 7:19:36 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";358;60;0;1;1
"2917928";"10/1/2024 7:19:37 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";358;60;0;1;2
"2917929";"10/1/2024 7:19:49 PM";2;3;0;0;0;NA;-30003000;"-187568.8°C ";358;90;0;1;2
"2917930";"10/1/2024 7:19:51 PM";-1;7;0,909;8,67e-05;2,85696e-05;36;-30003000;"-187568.8°C ";358;90;0;1;3
"2917931";"10/1/2024 7:19:54 PM";2;18;0,03;0,1;0;0;-30003000;"-187568.8°C ";358;90;0;1;1
"2917932";"10/1/2024 7:19:55 PM";2;22;0,97;8,04e-05;4,11492e-05;53;-30003000;"-187568.8°C ";358;90;0;1;3
"2917933";"10/1/2024 7:20:12 PM";2;3;0;0;0;NA;-30003000;"15°C ";263;60;0;1;2
"2917934";"10/1/2024 7:20:14 PM";-1;7;0;0;0;NA;-30003000;"15°C ";263;60;0;1;2
"2917935";"10/1/2024 7:20:16 PM";2;18;0;0;0;NA;-30003000;"15°C ";263;60;0;1;1
"2917936";"10/1/2024 7:20:17 PM";2;22;0,939;6,84e-05;3,31356e-05;52;-30003000;"15°C ";263;60;0;1;3
"2917937";"10/1/2024 7:20:31 PM";2;3;0;0;0;NA;-30003000;"15°C ";263;90;0;1;1
"2917938";"10/1/2024 7:20:32 PM";-1;7;0;0;0;NA;-30003000;"15°C ";263;90;0;1;2
"2917939";"10/1/2024 7:20:34 PM";2;18;0,03;0,1;0;0;-30003000;"15°C ";263;90;0;1;1
"2917940";"10/1/2024 7:20:35 PM";2;22;0;0;0;NA;-30003000;"15°C ";263;90;0;1;2
"2917941";"10/1/2024 7:20:55 PM";2;3;0,03;0,1;0;0;-30003000;"15°C ";358;50;10;1;1
"2917942";"10/1/2024 7:20:56 PM";-1;7;0,788;6,27e-05;1,6296e-05;33;-30003000;"15°C ";358;50;10;1;3
"2917943";"10/1/2024 7:20:59 PM";2;18;0;0;0;NA;-30003000;"15°C ";358;50;10;1;2
"2917944";"10/1/2024 7:21:01 PM";2;22;0;0;0;NA;-30003000;"15°C ";358;50;10;1;1
"2917945";"10/1/2024 7:21:13 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";358;80;10;1;1
"2917946";"10/1/2024 7:21:14 PM";-1;7;0,818;6,62e-05;1,80905e-05;33;-30003000;"15.1°C ";358;80;10;1;3
"2917947";"10/1/2024 7:21:17 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";358;80;10;1;1
"2917948";"10/1/2024 7:21:18 PM";2;22;0,939;6,4e-05;3,08454e-05;51;-30003000;"15.1°C ";358;80;10;1;3
"2917949";"10/1/2024 7:21:38 PM";2;3;0;0;0;NA;-30003000;"15°C ";263;50;10;1;1
"2917950";"10/1/2024 7:21:39 PM";-1;7;0,758;5,46e-05;1,272e-05;31;-30003000;"15°C ";263;50;10;1;3
"2917951";"10/1/2024 7:21:42 PM";2;18;0;0;0;NA;-30003000;"15°C ";263;50;10;1;1
"2917952";"10/1/2024 7:21:43 PM";2;22;0;0;0;NA;-30003000;"15°C ";263;50;10;1;2
"2917953";"10/1/2024 7:21:57 PM";2;3;0,576;7,08e-05;1,32714e-05;33;-30003000;"15°C ";263;80;10;1;2
"2917954";"10/1/2024 7:21:59 PM";-1;7;0;0;0;NA;-30003000;"15°C ";263;80;10;1;2
"2917955";"10/1/2024 7:22:01 PM";2;18;0,03;0,1;0;0;-30003000;"15°C ";263;80;10;1;1
"2917956";"10/1/2024 7:22:02 PM";2;22;0;0;0;NA;-30003000;"15°C ";263;80;10;1;2
"2917957";"10/1/2024 7:22:17 PM";2;3;0;0;0;NA;-30003000;"15°C ";205;50;10;1;1
"2917958";"10/1/2024 7:22:18 PM";-1;7;0,697;4,82e-05;1,01652e-05;30;-30003000;"15°C ";205;50;10;1;3
"2917959";"10/1/2024 7:22:21 PM";2;18;0;0;0;NA;-30003000;"15°C ";205;50;10;1;1
"2917960";"10/1/2024 7:22:22 PM";2;22;0;0;0;NA;-30003000;"15°C ";205;50;10;1;2
"2917961";"10/1/2024 7:22:34 PM";2;3;0;0;0;NA;-30003000;"15°C ";205;80;10;1;2
"2917962";"10/1/2024 7:22:36 PM";-1;7;0,727;5,08e-05;1,11108e-05;30;-30003000;"15°C ";205;80;10;1;3
"2917963";"10/1/2024 7:22:39 PM";2;18;0;0;0;NA;-30003000;"15°C ";205;80;10;1;1
"2917964";"10/1/2024 7:22:40 PM";2;22;0,848;4,4e-05;1,86624e-05;50;-30003000;"15°C ";205;80;10;1;3
"2917965";"10/1/2024 7:22:55 PM";2;3;0;0;0;NA;-30003000;"15°C ";166;50;10;1;2
"2917966";"10/1/2024 7:22:57 PM";-1;7;0,636;4,14e-05;7,7532e-06;29;-30003000;"15°C ";166;50;10;1;2
"2917967";"10/1/2024 7:22:59 PM";2;18;0;0;0;NA;-30003000;"15°C ";166;50;10;1;2
"2917968";"10/1/2024 7:23:01 PM";2;22;0;0;0;NA;-30003000;"15°C ";166;50;10;1;1
"2917969";"10/1/2024 7:23:13 PM";2;3;0;0;0;NA;-30003000;"15°C ";166;80;10;1;2
"2917970";"10/1/2024 7:23:15 PM";-1;7;0;0;0;NA;-30003000;"15°C ";166;80;10;1;1
"2917971";"10/1/2024 7:23:16 PM";2;18;0;0;0;NA;-30003000;"15°C ";166;80;10;1;2
"2917972";"10/1/2024 7:23:18 PM";2;22;0,818;3,64e-05;1,46304e-05;49;-30003000;"15°C ";166;80;10;1;3
"2917973";"10/1/2024 7:23:38 PM";2;3;0,485;5,59e-05;8,8725e-06;33;-30003000;"15°C ";205;40;20;1;2
"2917974";"10/1/2024 7:23:40 PM";-1;7;0,606;3,77e-05;6,3327e-06;28;-30003000;"15°C ";205;40;20;1;2
"2917975";"10/1/2024 7:23:42 PM";2;18;0;0;0;NA;-30003000;"15°C ";205;40;20;1;2
"2917976";"10/1/2024 7:23:44 PM";2;22;0,818;4,12e-05;1,68768e-05;50;-30003000;"15°C ";205;40;20;1;3
"2917977";"10/1/2024 7:23:57 PM";2;3;0;0;0;NA;-30003000;"15°C ";205;70;20;1;1
"2917978";"10/1/2024 7:23:58 PM";-1;7;0;0;0;NA;-30003000;"15°C ";205;70;20;1;2
"2917979";"10/1/2024 7:24:00 PM";2;18;0;0;0;NA;-30003000;"15°C ";205;70;20;1;2
"2917980";"10/1/2024 7:24:02 PM";2;22;0;0;0;NA;-30003000;"15°C ";205;70;20;1;1
"2917981";"10/1/2024 7:24:15 PM";2;3;0;0;0;NA;-30003000;"15°C ";166;40;20;1;2
"2917982";"10/1/2024 7:24:17 PM";-1;7;0;0;0;NA;-30003000;"15°C ";166;40;20;1;1
"2917983";"10/1/2024 7:24:18 PM";2;18;0;0;0;NA;-30003000;"15°C ";166;40;20;1;2
"2917984";"10/1/2024 7:24:20 PM";2;22;0;0;0;NA;-30003000;"15°C ";166;40;20;1;1
"2917985";"10/1/2024 7:24:32 PM";2;3;0;0;0;NA;-30003000;"15°C ";166;70;20;1;2
"2917986";"10/1/2024 7:24:34 PM";-1;7;0,576;3,51e-05;5,6661e-06;28;-30003000;"15°C ";166;70;20;1;2
"2917987";"10/1/2024 7:24:36 PM";2;18;0;0;0;NA;-30003000;"15°C ";166;70;20;1;2
"2917988";"10/1/2024 7:24:38 PM";2;22;0;0;0;NA;-30003000;"15°C ";166;70;20;1;1
"2917989";"10/1/2024 7:24:53 PM";2;3;0;0;0;NA;-30003000;"15°C ";137;40;20;1;2
"2917990";"10/1/2024 7:24:55 PM";-1;7;0,515;2,91e-05;3,9312e-06;26;-30003000;"15°C ";137;40;20;1;2
"2917991";"10/1/2024 7:24:57 PM";2;18;0;0;0;NA;-30003000;"15°C ";137;40;20;1;1
"2917992";"10/1/2024 7:24:58 PM";2;22;0,758;3,1e-05;1,15875e-05;49;-30003000;"15°C ";137;40;20;1;3
"2917993";"10/1/2024 7:25:14 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";137;70;20;1;2
"2917994";"10/1/2024 7:25:16 PM";-1;7;0,515;3,12e-05;4,5591e-06;28;-30003000;"15.1°C ";137;70;20;1;2
"2917995";"10/1/2024 7:25:18 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";137;70;20;1;2
"2917996";"10/1/2024 7:25:20 PM";2;22;0,727;2,54e-05;8,9725e-06;49;-30003000;"15.1°C ";137;70;20;1;2
"2917997";"10/1/2024 7:25:33 PM";2;3;0,364;3,28e-05;3,6036e-06;30;-30003000;"15°C ";115;40;20;1;2
"2917998";"10/1/2024 7:25:35 PM";-1;7;0,455;2,63e-05;3,2186e-06;27;-30003000;"15°C ";115;40;20;1;2
"2917999";"10/1/2024 7:25:37 PM";2;18;0;0;0;NA;-30003000;"15°C ";115;40;20;1;2
"2918000";"10/1/2024 7:25:39 PM";2;22;0;0;0;NA;-30003000;"15°C ";115;40;20;1;1
"2918001";"10/1/2024 7:25:51 PM";2;3;0,303;2,43e-05;2,0672e-06;28;-30003000;"15°C ";115;70;20;1;2
"2918002";"10/1/2024 7:25:53 PM";-1;7;0,485;2,79e-05;3,7268e-06;28;-30003000;"15°C ";115;70;20;1;3
"2918003";"10/1/2024 7:25:56 PM";2;18;0;0;0;NA;-30003000;"15°C ";115;70;20;1;1
"2918004";"10/1/2024 7:25:57 PM";2;22;0;0;0;NA;-30003000;"15°C ";115;70;20;1;2
"2918005";"10/1/2024 7:26:16 PM";2;3;0,364;3,16e-05;3,3488e-06;29;-30003000;"15°C ";137;30;30;1;2
"2918006";"10/1/2024 7:26:18 PM";-1;7;0;0;0;NA;-30003000;"15°C ";137;30;30;1;2
"2918007";"10/1/2024 7:26:20 PM";2;18;0;0;0;NA;-30003000;"15°C ";137;30;30;1;1
"2918008";"10/1/2024 7:26:21 PM";2;22;0;0;0;NA;-30003000;"15°C ";137;30;30;1;2
"2918009";"10/1/2024 7:26:33 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";137;60;30;1;2
"2918010";"10/1/2024 7:26:35 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";137;60;30;1;1
"2918011";"10/1/2024 7:26:36 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";137;60;30;1;2
"2918012";"10/1/2024 7:26:38 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";137;60;30;1;1
"2918013";"10/1/2024 7:26:51 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";115;30;30;1;1
"2918014";"10/1/2024 7:26:52 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";115;30;30;1;2
"2918015";"10/1/2024 7:26:54 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";115;30;30;1;1
"2918016";"10/1/2024 7:26:55 PM";2;22;0,727;2,32e-05;7,9825e-06;47;-30003000;"15.1°C ";115;30;30;1;3
"2918017";"10/1/2024 7:27:09 PM";2;3;0,273;2,04e-05;1,573e-06;28;-30003000;"-187568.8°C ";115;60;30;1;2
"2918018";"10/1/2024 7:27:11 PM";-1;7;0;0;0;NA;-30003000;"-187568.8°C ";115;60;30;1;1
"2918019";"10/1/2024 7:27:12 PM";2;18;0;0;0;NA;-30003000;"-187568.8°C ";115;60;30;1;2
"2918020";"10/1/2024 7:27:14 PM";2;22;0,667;1,84e-05;5,7664e-06;47;-30003000;"-187568.8°C ";115;60;30;1;2
"2918021";"10/1/2024 7:27:27 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";115;30;30;1;1
"2918022";"10/1/2024 7:27:28 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";115;30;30;1;2
"2918023";"10/1/2024 7:27:30 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";115;30;30;1;1
"2918024";"10/1/2024 7:27:31 PM";2;22;0,697;2,17e-05;7,275e-06;48;-30003000;"15.1°C ";115;30;30;1;3
"2918025";"10/1/2024 7:27:45 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";115;60;30;1;1
"2918026";"10/1/2024 7:27:46 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";115;60;30;1;2
"2918027";"10/1/2024 7:27:48 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";115;60;30;1;1
"2918028";"10/1/2024 7:27:49 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";115;60;30;1;2
"2918029";"10/1/2024 7:28:04 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";115;30;30;1;1
"2918030";"10/1/2024 7:28:05 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";115;30;30;1;2
"2918031";"10/1/2024 7:28:07 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";115;30;30;1;1
"2918032";"10/1/2024 7:28:09 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";115;30;30;1;1
"2918033";"10/1/2024 7:28:21 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";115;60;30;1;2
"2918034";"10/1/2024 7:28:23 PM";-1;7;0,333;1,75e-05;1,52e-06;26;-30003000;"15.1°C ";115;60;30;1;2
"2918035";"10/1/2024 7:28:25 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";115;60;30;1;1
"2918036";"10/1/2024 7:28:26 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";115;60;30;1;2
"2918037";"10/1/2024 7:29:15 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";688;60;0;1;2
"2918038";"10/1/2024 7:29:17 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";688;60;0;1;1
"2918039";"10/1/2024 7:29:18 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";688;60;0;1;2
"2918040";"10/1/2024 7:29:20 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";688;60;0;1;1
"2918041";"10/1/2024 7:29:32 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";688;90;0;1;1
"2918042";"10/1/2024 7:29:33 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";688;90;0;1;2
"2918043";"10/1/2024 7:29:35 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";688;90;0;1;1
"2918044";"10/1/2024 7:29:36 PM";2;22;0,697;1,96e-05;6,148e-06;45;-30003000;"15.1°C ";688;90;0;1;3
"2918045";"10/1/2024 7:29:55 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";544;60;0;1;2
"2918046";"10/1/2024 7:29:57 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";544;60;0;1;1
"2918047";"10/1/2024 7:29:58 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";544;60;0;1;2
"2918048";"10/1/2024 7:30:00 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";544;60;0;1;1
"2918049";"10/1/2024 7:30:12 PM";2;3;0,424;4,22e-05;5,687e-06;32;-30003000;"15.1°C ";544;90;0;1;2
"2918050";"10/1/2024 7:30:14 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";544;90;0;1;1
"2918051";"10/1/2024 7:30:15 PM";2;18;0,03;0,1;0;0;-30003000;"15.1°C ";544;90;0;1;2
"2918052";"10/1/2024 7:30:17 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";544;90;0;1;1
"2918053";"10/1/2024 7:30:35 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";358;60;0;1;2
"2918054";"10/1/2024 7:30:37 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";358;60;0;1;1
"2918055";"10/1/2024 7:30:38 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";358;60;0;1;2
"2918056";"10/1/2024 7:30:40 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";358;60;0;1;2
"2918057";"10/1/2024 7:30:52 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";358;90;0;1;2
"2918058";"10/1/2024 7:30:54 PM";-1;7;0,212;9,5e-06;4,641e-07;23;-30003000;"15.1°C ";358;90;0;1;2
"2918059";"10/1/2024 7:30:56 PM";2;18;0,03;0,1;0;0;-30003000;"15.1°C ";358;90;0;1;1
"2918060";"10/1/2024 7:30:57 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";358;90;0;1;2
"2918061";"10/1/2024 7:31:13 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";263;60;0;1;1
"2918062";"10/1/2024 7:31:14 PM";-1;7;0,182;8,7e-06;3,538e-07;22;-30003000;"15.1°C ";263;60;0;1;2
"2918063";"10/1/2024 7:31:16 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";263;60;0;1;2
"2918064";"10/1/2024 7:31:18 PM";2;22;0,636;1,47e-05;4,0404e-06;43;-30003000;"15.1°C ";263;60;0;1;2
"2918065";"10/1/2024 7:31:31 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";263;90;0;1;2
"2918066";"10/1/2024 7:31:33 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";263;90;0;1;1
"2918067";"10/1/2024 7:31:34 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";263;90;0;1;2
"2918068";"10/1/2024 7:31:36 PM";2;22;0,576;1,13e-05;2,9156e-06;45;-30003000;"15.1°C ";263;90;0;1;2
"2918069";"10/1/2024 7:31:57 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";358;50;10;1;1
"2918070";"10/1/2024 7:31:58 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";358;50;10;1;2
"2918071";"10/1/2024 7:32:00 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";358;50;10;1;1
"2918072";"10/1/2024 7:32:01 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";358;50;10;1;2
"2918073";"10/1/2024 7:32:15 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";358;80;10;1;2
"2918074";"10/1/2024 7:32:17 PM";-1;7;0,182;7,8e-06;3,003e-07;21;-30003000;"15.1°C ";358;80;10;1;2
"2918075";"10/1/2024 7:32:19 PM";2;18;0,03;0,0001053;0;0;-30003000;"15.1°C ";358;80;10;1;1
"2918076";"10/1/2024 7:32:20 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";358;80;10;1;2
"2918077";"10/1/2024 7:32:36 PM";2;3;0,333;2,73e-05;2,548e-06;28;-30003000;"15.1°C ";263;50;10;1;2
"2918078";"10/1/2024 7:32:38 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";263;50;10;1;2
"2918079";"10/1/2024 7:32:40 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";263;50;10;1;1
"2918080";"10/1/2024 7:32:41 PM";2;22;0,667;1,64e-05;4,728e-06;43;-30003000;"15.1°C ";263;50;10;1;3
"2918081";"10/1/2024 7:32:55 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";263;80;10;1;1
"2918082";"10/1/2024 7:32:56 PM";-1;7;0,152;7,7e-06;2,639e-07;23;-30003000;"15.1°C ";263;80;10;1;2
"2918083";"10/1/2024 7:32:58 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";263;80;10;1;2
"2918084";"10/1/2024 7:33:00 PM";2;22;0,576;1,04e-05;2,5216e-06;42;-30003000;"15.1°C ";263;80;10;1;2
"2918085";"10/1/2024 7:33:15 PM";2;3;0,303;2,32e-05;1,9456e-06;28;-30003000;"15.1°C ";205;50;10;1;2
"2918086";"10/1/2024 7:33:17 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";205;50;10;1;1
"2918087";"10/1/2024 7:33:18 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";205;50;10;1;2
"2918088";"10/1/2024 7:33:20 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";205;50;10;1;1
"2918089";"10/1/2024 7:33:32 PM";2;3;0,303;2,41e-05;2,0824e-06;29;-30003000;"15.1°C ";205;80;10;1;2
"2918090";"10/1/2024 7:33:34 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";205;80;10;1;1
"2918091";"10/1/2024 7:33:35 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";205;80;10;1;2
"2918092";"10/1/2024 7:33:37 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";205;80;10;1;1
"2918093";"10/1/2024 7:33:50 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";166;50;10;1;2
"2918094";"10/1/2024 7:33:52 PM";-1;7;0,152;7,1e-06;2,318e-07;21;-30003000;"15.1°C ";166;50;10;1;2
"2918095";"10/1/2024 7:33:54 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";166;50;10;1;1
"2918096";"10/1/2024 7:33:55 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";166;50;10;1;2
"2918097";"10/1/2024 7:34:08 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";166;80;10;1;1
"2918098";"10/1/2024 7:34:09 PM";-1;7;0,152;6,6e-06;1,952e-07;19;-30003000;"15.1°C ";166;80;10;1;2
"2918099";"10/1/2024 7:34:11 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";166;80;10;1;1
"2918100";"10/1/2024 7:34:12 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";166;80;10;1;2
"2918101";"10/1/2024 7:34:31 PM";2;3;0;0;0;NA;-30003000;"15°C ";205;40;20;1;1
"2918102";"10/1/2024 7:34:32 PM";-1;7;0;0;0;NA;-30003000;"15°C ";205;40;20;1;2
"2918103";"10/1/2024 7:34:34 PM";2;18;0;0;0;NA;-30003000;"15°C ";205;40;20;1;1
"2918104";"10/1/2024 7:34:35 PM";2;22;0;0;0;NA;-30003000;"15°C ";205;40;20;1;2
"2918105";"10/1/2024 7:34:47 PM";2;3;0,303;2,51e-05;2,1432e-06;28;-30003000;"15.1°C ";205;70;20;1;2
"2918106";"10/1/2024 7:34:49 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";205;70;20;1;2
"2918107";"10/1/2024 7:34:51 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";205;70;20;1;1
"2918108";"10/1/2024 7:34:52 PM";2;22;0,576;1,04e-05;2,5116e-06;42;-30003000;"15.1°C ";205;70;20;1;3
"2918109";"10/1/2024 7:35:09 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";166;40;20;1;1
"2918110";"10/1/2024 7:35:10 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";166;40;20;1;2
"2918111";"10/1/2024 7:35:12 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";166;40;20;1;1
"2918112";"10/1/2024 7:35:13 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";166;40;20;1;2
"2918113";"10/1/2024 7:35:28 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";166;70;20;1;1
"2918114";"10/1/2024 7:35:30 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";166;70;20;1;1
"2918115";"10/1/2024 7:35:31 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";166;70;20;1;2
"2918116";"10/1/2024 7:35:33 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";166;70;20;1;1
"2918117";"10/1/2024 7:35:46 PM";2;3;0,212;1,44e-05;7,744e-07;25;-30003000;"15°C ";137;40;20;1;2
"2918118";"10/1/2024 7:35:48 PM";-1;7;0;0;0;NA;-30003000;"15°C ";137;40;20;1;2
"2918119";"10/1/2024 7:35:50 PM";2;18;0;0;0;NA;-30003000;"15°C ";137;40;20;1;1
"2918120";"10/1/2024 7:35:51 PM";2;22;0,636;1,42e-05;3,8584e-06;43;-30003000;"15°C ";137;40;20;1;3
"2918121";"10/1/2024 7:36:04 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";137;70;20;1;2
"2918122";"10/1/2024 7:36:06 PM";-1;7;0,121;6,1e-06;1,403e-07;19;-30003000;"15.1°C ";137;70;20;1;2
"2918123";"10/1/2024 7:36:08 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";137;70;20;1;1
"2918124";"10/1/2024 7:36:09 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";137;70;20;1;2
"2918125";"10/1/2024 7:36:22 PM";2;3;0;0;0;NA;-30003000;"15.1°C ";115;40;20;1;1
"2918126";"10/1/2024 7:36:23 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";115;40;20;1;2
"2918127";"10/1/2024 7:36:25 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";115;40;20;1;1
"2918128";"10/1/2024 7:36:26 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";115;40;20;1;2
"2918129";"10/1/2024 7:36:39 PM";2;3;0,152;8,7e-06;2,989e-07;23;-30003000;"15.1°C ";115;70;20;1;1
"2918130";"10/1/2024 7:36:40 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";115;70;20;1;2
"2918131";"10/1/2024 7:36:42 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";115;70;20;1;1
"2918132";"10/1/2024 7:36:43 PM";2;22;0;0;0;NA;-30003000;"15.1°C ";115;70;20;1;2
"2918133";"10/1/2024 7:37:02 PM";2;3;0,152;1,01e-05;3,843e-07;25;-30003000;"15.1°C ";137;30;30;1;2
"2918134";"10/1/2024 7:37:04 PM";-1;7;0;0;0;NA;-30003000;"15.1°C ";137;30;30;1;1
"2918135";"10/1/2024 7:37:05 PM";2;18;0;0;0;NA;-30003000;"15.1°C ";137;30;30;1;1
